Sort,Batch Job Group,Batch Job Group Name,Batch Job,Batch Job Name,Batch Task (IK),Extracts Exporter,Extraction Setup,Extraction Dedinitions,Data Format Setup,Extract Table,Data Import,Data Import Mapping,Data Import Rule,Reference File Import,Reference File Export,Create Job,Portfolio Calculation,General Reconciliation,Corporate Action Manager Setup
1020,ADHOC_PERF_ME_CLIENT,ADHOC_PERF_ME_CLIENT,PERF_ADHOC_C_R_10,PerfMeas_Client_Reprt_10 - C_PORT_PFR - Mth Endadhoc,Performance Reports - Execute,,,,,,,,,,,,,,
100,ADHOC_PERF_ME_FUND,ADHOC_PERF_ME_FUND,PERF_ADHOC_F_M_18_1,Fund Attribution Sector,Performance Measurement - Execute,,,,,,,,,,,,,,
110,ADHOC_PERF_ME_FUND,ADHOC_PERF_ME_FUND,PERF_ADHOC_F_M_18_2,Fund Attribution Sector Constituents,Performance Measurement - Execute,,,,,,,,,,,,,,
120,ADHOC_PERF_ME_FUND,ADHOC_PERF_ME_FUND,PERF_ADHOC_F_M_18_3,Fund Attribution Country,Performance Measurement - Execute,,,,,,,,,,,,,,
130,ADHOC_PERF_ME_FUND,ADHOC_PERF_ME_FUND,PERF_ADHOC_F_M_18_4,Fund Attribution Country Constituents,Performance Measurement - Execute,,,,,,,,,,,,,,
140,ADHOC_PERF_ME_FUND,ADHOC_PERF_ME_FUND,PERF_ADHOC_F_M_18_5,Fund FIPA KRB,Performance Measurement - Execute,,,,,,,,,,,,,,
150,ADHOC_PERF_ME_FUND,ADHOC_PERF_ME_FUND,PERF_ADHOC_F_R_18_1,Fund Attribution Sector,Performance Reports - Execute,,,,,,,,,,,,,,
160,ADHOC_PERF_ME_FUND,ADHOC_PERF_ME_FUND,PERF_ADHOC_F_R_18_2,Fund Attribution Sector Constituents,Performance Reports - Execute,,,,,,,,,,,,,,
170,ADHOC_PERF_ME_FUND,ADHOC_PERF_ME_FUND,PERF_ADHOC_F_R_18_3,Fund Attribution Country,Performance Reports - Execute,,,,,,,,,,,,,,
180,ADHOC_PERF_ME_FUND,ADHOC_PERF_ME_FUND,PERF_ADHOC_F_R_18_4,Fund Attribution Country Constituents,Performance Reports - Execute,,,,,,,,,,,,,,
190,ADHOC_PERF_ME_FUND,ADHOC_PERF_ME_FUND,PERF_ADHOC_F_R_18_5,Fund FIPA KRB,Performance Reports - Execute,,,,,,,,,,,,,,
200,ADHOC_PERF_ME_FUND,ADHOC_PERF_ME_FUND,PERF_ADHOC_FIPA_SGC,Performance: Security Group Codes Updater for PE_FIPA_KRB,445,,,,,,,,,,,,,,
1000,ADHOC_PERF_ME_FUND,ADHOC_PERF_ME_FUND,PERF_ADHOC_F_M_17,PerfMeas_Fund_Meas17 - F_PORT_AT1 - Mth Endadhoc,Performance Measurement - Execute,,,,,,,,,,,,,,
1001,ADHOC_PERF_ME_FUND,ADHOC_PERF_ME_FUND,PERF_ADHOC_F_M_18,PerfMeas_Fund_Meas18 - F_PORT_AT2 - Mth Endadhoc,Performance Measurement - Execute,,,,,,,,,,,,,,
1002,ADHOC_PERF_ME_FUND,ADHOC_PERF_ME_FUND,PERF_ADHOC_F_R_17,PerfMeas_Fund_Reprt_17 - F_PORT_AT1 - Mth Endadhoc,Performance Reports - Execute,,,,,,,,,,,,,,
1003,ADHOC_PERF_ME_FUND,ADHOC_PERF_ME_FUND,PERF_ADHOC_F_R_18,PerfMeas_Fund_Reprt_18 - F_PORT_AT2 - Mth Endadhoc,Performance Reports - Execute,,,,,,,,,,,,,,
10,ADHOC_PERF_ME_UPD1,ADHOC_PERF_Monthly_Update1,PERF_ADH_ME_UPD1_C01,PerfCalc_Perf_Check_AllClients_Calc4 - LIVEadhoc,Performance Calculation - Execute Including Closed Periods,,,,,,,,,,,,,,
20,ADHOC_PERF_ME_UPD1,ADHOC_PERF_Monthly_Update1,PERF_ADH_ME_UPD1_C02,PerfCalc_C_PORT_LIV_Monthly_Update,Performance Calculation - Execute Including Closed Periods,,,,,,,,,,,,,,
30,ADHOC_PERF_ME_UPD1,ADHOC_PERF_Monthly_Update1,PERF_ADH_ME_UPD1_M01,PerfMeas_C_PORT_RTN_Monthly_Update,Performance Measurement - Execute,,,,,,,,,,,,,,
40,ADHOC_PERF_ME_UPD1,ADHOC_PERF_Monthly_Update1,PERF_ADH_ME_UPD1_M02,PerfMeas_C_PGRP_RTN_Monthly_Update,Performance Measurement - Execute,,,,,,,,,,,,,,
50,ADHOC_PERF_ME_UPD1,ADHOC_PERF_Monthly_Update1,PERF_ADH_ME_UPD1_M03,PerfMeas_C_CPEN_RTN_Monthly_Update,Performance Measurement - Execute,,,,,,,,,,,,,,
60,ADHOC_PERF_ME_UPD1,ADHOC_PERF_Monthly_Update1,PERF_ADH_ME_UPD1_M04,PerfMeas_C_TFND_RTN2_Monthly_Update,Performance Measurement - Execute,,,,,,,,,,,,,,
70,ADHOC_PERF_ME_UPD1,ADHOC_PERF_Monthly_Update1,PERF_ADH_ME_UPD1_M05,PerfMeas_C_PORT_IRR_Monthly_Update,Performance Measurement - Execute,,,,,,,,,,,,,,
80,ADHOC_PERF_ME_UPD1,ADHOC_PERF_Monthly_Update1,PERF_ADH_ME_UPD1_M06,PerfMeas_C_VINTYR_IRR_Monthly_Update,Performance Measurement - Execute,,,,,,,,,,,,,,
90,ADHOC_PERF_ME_UPD1,ADHOC_PERF_Monthly_Update1,PERF_ADH_ME_UPD1_M07,PerfMeas_C_PGRP_ICBC_Monthly_Update,Performance Measurement - Execute,,,,,,,,,,,,,,
100,ADHOC_PERF_ME_UPD1,ADHOC_PERF_Monthly_Update1,PERF_ADH_ME_UPD1_M08,PerfMeas_C_REPT_VIEW_Monthly_Update,Performance Measurement - Execute,,,,,,,,,,,,,,
110,ADHOC_PERF_ME_UPD1,ADHOC_PERF_Monthly_Update1,PERF_ADH_ME_UPD1_M09,PerfMeas_BM_REPORT_Monthly_Update,Performance Measurement - Execute,,,,,,,,,,,,,,
120,ADHOC_PERF_ME_UPD1,ADHOC_PERF_Monthly_Update1,PERF_ADH_ME_UPD1_M10,PerfMeas_C_PORT_DEP_Monthly_Update,Performance Measurement - Execute,,,,,,,,,,,,,,
130,ADHOC_PERF_ME_UPD1,ADHOC_PERF_Monthly_Update1,PERF_ADH_ME_UPD1_M11,PerfMeas_C_PORT_WCB_Monthly_Update,Performance Measurement - Execute,,,,,,,,,,,,,,
140,ADHOC_PERF_ME_UPD1,ADHOC_PERF_Monthly_Update1,PERF_ADH_ME_UPD1_M12,PerfMeas_C_PGRP_DEP_Monthly_Update,Performance Measurement - Execute,,,,,,,,,,,,,,
145,ADHOC_PERF_ME_UPD1,ADHOC_PERF_Monthly_Update1,PERF_ADH_ME_UPD1_M13,PerfMeas_C_PORT_X_LEV_Monthly_Update,Performance Measurement - Execute,,,,,,,,,,,,,,
146,ADHOC_PERF_ME_UPD1,ADHOC_PERF_Monthly_Update1,PERF_ADH_ME_UPD1_M14,PerfMeas_C_PORT_SECID Monthly_Update,Performance Measurement - Execute,,,,,,,,,,,,,,
150,ADHOC_PERF_ME_UPD1,ADHOC_PERF_Monthly_Update1,PERF_ADH_ME_UPD1_R01,PerfRep_C_PORT_RTN_Monthly_Update,Performance Reports - Execute,,,,,,,,,,,,,,
160,ADHOC_PERF_ME_UPD1,ADHOC_PERF_Monthly_Update1,PERF_ADH_ME_UPD1_R02,PerfRep_C_PGRP_RTN_Monthly_Update,Performance Reports - Execute,,,,,,,,,,,,,,
170,ADHOC_PERF_ME_UPD1,ADHOC_PERF_Monthly_Update1,PERF_ADH_ME_UPD1_R03,PerfRep_C_CPEN_RTN_Monthly_Update,Performance Reports - Execute,,,,,,,,,,,,,,
180,ADHOC_PERF_ME_UPD1,ADHOC_PERF_Monthly_Update1,PERF_ADH_ME_UPD1_R04,PerfRep_C_TFND_RTN2_Monthly_Update,Performance Reports - Execute,,,,,,,,,,,,,,
190,ADHOC_PERF_ME_UPD1,ADHOC_PERF_Monthly_Update1,PERF_ADH_ME_UPD1_R05,PerfRep_C_PORT_IRR_Monthly_Update,Performance Reports - Execute,,,,,,,,,,,,,,
200,ADHOC_PERF_ME_UPD1,ADHOC_PERF_Monthly_Update1,PERF_ADH_ME_UPD1_R06,PerfRep_C_VINTYR_IRR_Monthly_Update,Performance Reports - Execute,,,,,,,,,,,,,,
210,ADHOC_PERF_ME_UPD1,ADHOC_PERF_Monthly_Update1,PERF_ADH_ME_UPD1_R07,PerfRep_C_PGRP_ICBC_Monthly_Update,Performance Reports - Execute,,,,,,,,,,,,,,
220,ADHOC_PERF_ME_UPD1,ADHOC_PERF_Monthly_Update1,PERF_ADH_ME_UPD1_R08,PerfRep_C_REPT_VIEW_Monthly_Update,Performance Reports - Execute,,,,,,,,,,,,,,
230,ADHOC_PERF_ME_UPD1,ADHOC_PERF_Monthly_Update1,PERF_ADH_ME_UPD1_R09,PerfRep_BM_REPORT_Monthly_Update,Performance Reports - Execute,,,,,,,,,,,,,,
240,ADHOC_PERF_ME_UPD1,ADHOC_PERF_Monthly_Update1,PERF_ADH_ME_UPD1_R10,PerfRep_C_PORT_X_LEV_Monthly_Update,Performance Reports - Execute,,,,,,,,,,,,,,
250,ADHOC_PERF_ME_UPD1,ADHOC_PERF_Monthly_Update1,PERF_ADH_ME_UPD1_R11,PerfRep_C_PORT_SECID Monthly_Update,Performance Reports - Execute,,,,,,,,,,,,,,
10,ADHOC_PERF_ME_UPD2,ADHOC_PERF_Monthly_Update2,PERF_ADH_ME_UPD2_M01,PerfMeas_C_PORT_ATR_TOT_Monthly_Update,Performance Measurement - Execute,,,,,,,,,,,,,,
20,ADHOC_PERF_ME_UPD2,ADHOC_PERF_Monthly_Update2,PERF_ADH_ME_UPD2_M02,PerfMeas_C_PGRP_ATR_Monthly_Update,Performance Measurement - Execute,,,,,,,,,,,,,,
30,ADHOC_PERF_ME_UPD2,ADHOC_PERF_Monthly_Update2,PERF_ADH_ME_UPD2_M03,PerfMeas_C_CPEN_ATR_Monthly_Update,Performance Measurement - Execute,,,,,,,,,,,,,,
40,ADHOC_PERF_ME_UPD2,ADHOC_PERF_Monthly_Update2,PERF_ADH_ME_UPD2_M04,PerfMeas_CL_DECOMP_Monthly_Update,Performance Measurement - Execute,,,,,,,,,,,,,,
50,ADHOC_PERF_ME_UPD2,ADHOC_PERF_Monthly_Update2,PERF_ADH_ME_UPD2_M05,PerfMeas_CL_DECOMP_Monthly_Update,Performance Measurement - Execute,,,,,,,,,,,,,,
60,ADHOC_PERF_ME_UPD2,ADHOC_PERF_Monthly_Update2,PERF_ADH_ME_UPD2_M06,PerfMeas_C_PROG_IRR_Monthly_Update,Performance Measurement - Execute,,,,,,,,,,,,,,
70,ADHOC_PERF_ME_UPD2,ADHOC_PERF_Monthly_Update2,PERF_ADH_ME_UPD2_M07,PerfMeas_PUBLICMKT_EX_PD_Monthly_Update,Performance Measurement - Execute,,,,,,,,,,,,,,
80,ADHOC_PERF_ME_UPD2,ADHOC_PERF_Monthly_Update2,PERF_ADH_ME_UPD2_M08,PerfMeas_FI_EX_PD_Monthly_Update,Performance Measurement - Execute,,,,,,,,,,,,,,
85,ADHOC_PERF_ME_UPD2,ADHOC_PERF_Monthly_Update2,PERF_ADH_ME_UPD2_M09,PerfMeas_C_CPEN_EXCCM_Monthly_Update,Performance Measurement - Execute,,,,,,,,,,,,,,
90,ADHOC_PERF_ME_UPD2,ADHOC_PERF_Monthly_Update2,PERF_ADH_ME_UPD2_R01,PerfRep_C_PORT_ATR_TOT_Monthly_Update,Performance Reports - Execute,,,,,,,,,,,,,,
100,ADHOC_PERF_ME_UPD2,ADHOC_PERF_Monthly_Update2,PERF_ADH_ME_UPD2_R02,PerfRep_C_PGRP_ATR_Monthly_Update,Performance Reports - Execute,,,,,,,,,,,,,,
110,ADHOC_PERF_ME_UPD2,ADHOC_PERF_Monthly_Update2,PERF_ADH_ME_UPD2_R03,PerfRep_C_CPEN_ATR_Monthly_Update,Performance Reports - Execute,,,,,,,,,,,,,,
120,ADHOC_PERF_ME_UPD2,ADHOC_PERF_Monthly_Update2,PERF_ADH_ME_UPD2_R04,PerfRep_CL_DECOMP_Monthly_Update,Performance Reports - Execute,,,,,,,,,,,,,,
130,ADHOC_PERF_ME_UPD2,ADHOC_PERF_Monthly_Update2,PERF_ADH_ME_UPD2_R05,PerfRep_C_PROG_IRR_Monthly_Update,Performance Reports - Execute,,,,,,,,,,,,,,
1,ADHOC_PERF_TFA_BM_UP,Total Fund Attribution Benchmark Update,PERF_TFA_IXSC_A,Total Fund Attribution Index Securities Asset,Extraction Setups - Execute,,PERF_TFA_IXSC_A,PERF_TFA_IXSC_A,PERF_TFA_IXSC,,,,,,,,,,
2,ADHOC_PERF_TFA_BM_UP,Total Fund Attribution Benchmark Update,DM_WAIT_REFD_MQ_EMP,Data - Wait until Reference Data MQ is Empty,System - Wait Unit Message Queue is Empty,,,,,,,,,,,,,,
3,ADHOC_PERF_TFA_BM_UP,Total Fund Attribution Benchmark Update,PERF_TFA_BM_A,Total Fund Attribution BM Defs - Asset,Extraction Setups - Execute,,PERF_TFA_BM_A,PERF_TFA_IXSC_A,PERF_TFA_BM_A,,,,,,,,,,
4,ADHOC_PERF_TFA_BM_UP,Total Fund Attribution Benchmark Update,DM_WAIT_REFD_MQ_EMP,Data - Wait until Reference Data MQ is Empty,System - Wait Unit Message Queue is Empty,,,,,,,,,,,,,,
5,ADHOC_PERF_TFA_BM_UP,Total Fund Attribution Benchmark Update,PERF_TFA_COMP_P_SIPP,Total Fund Attribution Index Components Ptf SIPP,Extraction Setups - Execute,,PERF_TFA_COMP_P_SIPP,PERF_TFA_P_COMP_SIPP,PERF_TFA_COMP_P_SIPP,,,,,,,,,,
6,ADHOC_PERF_TFA_BM_UP,Total Fund Attribution Benchmark Update,DM_WAIT_REFD_MQ_EMP,Data - Wait until Reference Data MQ is Empty,System - Wait Unit Message Queue is Empty,,,,,,,,,,,,,,
7,ADHOC_PERF_TFA_BM_UP,Total Fund Attribution Benchmark Update,PERF_TFA_BIC4_IL+LQ,Total Fund Attribution BIC4 Illiquid & Liquid,Data Format Setup - Execute - Import to Message Queue,,,,PERF_TFA_BIC4_IL+LQ,,,,,PERF_TFA_BIC4,,,,,
8,ADHOC_PERF_TFA_BM_UP,Total Fund Attribution Benchmark Update,DM_WAIT_REFD_MQ_EMP,Data - Wait until Reference Data MQ is Empty,System - Wait Unit Message Queue is Empty,,,,,,,,,,,,,,
9,ADHOC_PERF_TFA_BM_UP,Total Fund Attribution Benchmark Update,PERF_TFA_BIC5_IL+LQ,Total Fund Attribution BIC5 Illiquid & Liquid,Data Format Setup - Execute - Import to Message Queue,,,,PERF_TFA_BIC5_IL+LQ,,,,,PERF_TFA_BIC5,,,,,
10,ADHOC_PERF_TFA_BM_UP,Total Fund Attribution Benchmark Update,DM_WAIT_REFD_MQ_EMP,Data - Wait until Reference Data MQ is Empty,System - Wait Unit Message Queue is Empty,,,,,,,,,,,,,,
11,ADHOC_PERF_TFA_BM_UP,Total Fund Attribution Benchmark Update,PERF_TFA_IX_IL+LIQ,Total Fund Attribution Ix Secs - Illiquid & Liquid,Data Format Setup - Execute - Import to Message Queue,,,,PERF_TFA_IX_IL+LIQ,,,,,PERF_TFA_IX,,,,,
12,ADHOC_PERF_TFA_BM_UP,Total Fund Attribution Benchmark Update,DM_WAIT_REFD_MQ_EMP,Data - Wait until Reference Data MQ is Empty,System - Wait Unit Message Queue is Empty,,,,,,,,,,,,,,
13,ADHOC_PERF_TFA_BM_UP,Total Fund Attribution Benchmark Update,PERF_TFA_BM_IL+LIQ,Total Fund Attribution BM Defs - Illiquid & Liquid,Data Format Setup - Execute - Import to Message Queue,,,,PERF_TFA_BM_IL+LIQ,,,,,PERF_TFA_BM,,,,,
14,ADHOC_PERF_TFA_BM_UP,Total Fund Attribution Benchmark Update,DM_WAIT_REFD_MQ_EMP,Data - Wait until Reference Data MQ is Empty,System - Wait Unit Message Queue is Empty,,,,,,,,,,,,,,
15,ADHOC_PERF_TFA_BM_UP,Total Fund Attribution Benchmark Update,PERF_TFA_COMP_P_ILLQ,Total Fund Attribution Index Components Ptf Illiquid,Data Format Setup - Execute - Import to Message Queue,,,,PERF_TFA_COMP_P_ILLQ,,,,,PERF_TFA_ILLQ,,,,,
16,ADHOC_PERF_TFA_BM_UP,Total Fund Attribution Benchmark Update,DM_WAIT_REFD_MQ_EMP,Data - Wait until Reference Data MQ is Empty,System - Wait Unit Message Queue is Empty,,,,,,,,,,,,,,
17,ADHOC_PERF_TFA_BM_UP,Total Fund Attribution Benchmark Update,PERF_TFA_COMP_P_LIQ,Total Fund Attribution Index Components Ptf Liquid,Data Format Setup - Execute - Import to Message Queue,,,,PERF_TFA_COMP_P_LIQ,,,,,PERF_TFA_LIQD,,,,,
1,ADHOC_PERF_TFA_MTD,Total Fund Attribution Monthly,PERF_TFA_PRICES_A,Total Fund Attribution Index Sec Prices - Asset,Extraction Setups - Execute,,PERF_TFA_PRICES_A,PERF_TFA_PRICES_A,PERF_TFA_PRICES,,,,,,,,,,
2,ADHOC_PERF_TFA_MTD,Total Fund Attribution Monthly,DM_WAIT_REFD_MQ_EMP,Data - Wait until Reference Data MQ is Empty,System - Wait Unit Message Queue is Empty,,,,,,,,,,,,,,
3,ADHOC_PERF_TFA_MTD,Total Fund Attribution Monthly,PERF_TFA_PRICES_ILLQ,Total Fund Attribution Index Security Prices - Illiquid,Extraction Setups - Execute,,PERF_TFA_PRICES_ILLQ,PERF_TFA_PRICES_ILLQ,PERF_TFA_PRICES,,,,,,,,,,
4,ADHOC_PERF_TFA_MTD,Total Fund Attribution Monthly,PERF_TFA_PRICES_LIQ,Total Fund Attribution Index Security Prices - Liquid,Extraction Setups - Execute,,PERF_TFA_PRICES_LIQ,PERF_TFA_PRICES_LIQ,PERF_TFA_PRICES,,,,,,,,,,
5,ADHOC_PERF_TFA_MTD,Total Fund Attribution Monthly,PERF_TFA_COMP_SIPP,Total Fund Attribution Index Components SIPP,Extraction Setups - Execute,,PERF_TFA_COMP_SIPP,PERF_TFA_COMPS_SIPP,PERF_TFA_COMP_SIPP,,,,,,,,,,
6,ADHOC_PERF_TFA_MTD,Total Fund Attribution Monthly,PERF_TFA_COMP_ILLQ,Total Fund Attribution Index Components Illiquid,Extraction Setups - Execute,,PERF_TFA_COMP_ILLQ,PERF_TFA_COMPS_IL+LQ,PERF_TFA_COMP_ILLQ,,,,,,,,,,
7,ADHOC_PERF_TFA_MTD,Total Fund Attribution Monthly,PERF_TFA_COMP_LIQ,Total Fund Attribution Index Components Liquid,Extraction Setups - Execute,,PERF_TFA_COMP_LIQ,PERF_TFA_COMPS_IL+LQ,PERF_TFA_COMP_LIQ,,,,,,,,,,
8,ADHOC_PERF_TFA_MTD,Total Fund Attribution Monthly,DM_WAIT_REFD_MQ_EMP,Data - Wait until Reference Data MQ is Empty,System - Wait Unit Message Queue is Empty,,,,,,,,,,,,,,
9,ADHOC_PERF_TFA_MTD,Total Fund Attribution Monthly,PERF_TFA_INDRETCALC,Total Fund Attribution Index Return Calculation,Index Return Calculation,,,,,,,,,,,,,,
10,ADHOC_PERF_TFA_MTD,Total Fund Attribution Monthly,PERF_TFA_CALC,Total Fund Attribution Performance Calculation,19,,,,,,,,,,,,,,
11,ADHOC_PERF_TFA_MTD,Total Fund Attribution Monthly,PERF_TFA_MEAS,Total Fund Attribution Performance Measurement,Performance Measurement - Execute,,,,,,,,,,,,,,
12,ADHOC_PERF_TFA_MTD,Total Fund Attribution Monthly,PERF_TFA_REP,Total Fund Attribution Performance Report,Performance Reports - Execute,,,,,,,,,,,,,,
10,ADHOC_PRF_REP_DAILY,Performance Results Extracts adhoc,PRFREP_C_PORT_RTN_AD,Performance Report - C_PORT_RTNadhoc,Extracts Exporter Definitions - Execute,PRFREP_C_PORT_RTN_AD,PRF_ST_REP,PERF_ST_REP,,,,,,,PREP_CPORTRTN_AD,,,,
20,ADHOC_PRF_REP_DAILY,Performance Results Extracts adhoc,PRFREP_C_PRGP_RTN_AD,Performance Report - C_PRGP_RTNadhoc,Extracts Exporter Definitions - Execute,PRFREP_C_PRGP_RTN_AD,PRF_ST_REP,PERF_ST_REP,,,,,,,PREP_CPGRPRTN_AD,,,,
30,ADHOC_PRF_REP_DAILY,Performance Results Extracts adhoc,PRFREP_C_CPEN_RTN_AD,Performance Report - C_CPEN_RTNadhoc,Extracts Exporter Definitions - Execute,PRFREP_C_CPEN_RTN_AD,PRF_ST_REP,PERF_ST_REP,,,,,,,PREP_CCPENRTN_AD,,,,
40,ADHOC_PRF_REP_DAILY,Performance Results Extracts adhoc,PRFREP_C_TFND_RTN_AD,Performance Report - C_TFND_RTNadhoc,Extracts Exporter Definitions - Execute,PRFREP_C_TFND_RTN_AD,PRF_ST_REP,PERF_ST_REP,,,,,,,PREP_CTFNDRTN_AD,,,,
50,ADHOC_PRF_REP_DAILY,Performance Results Extracts adhoc,PRFREP_F_PORT_RTN_AD,Performance Report - F_PORT_RTNadhoc,Extracts Exporter Definitions - Execute,PRFREP_F_PORT_RTN_AD,PRF_ST_REP,PERF_ST_REP,,,,,,,PREP_FPORTRTN_AD,,,,
60,ADHOC_PRF_REP_DAILY,Performance Results Extracts adhoc,PRFREP_FD_DECOMP_AD,Performance Report - FD_DECOMPadhoc,Extracts Exporter Definitions - Execute,PRFREP_FD_DECOMP_AD,PRF_ST_REP,PERF_ST_REP,,,,,,,PREP_FDDECOMP_AD,,,,
70,ADHOC_PRF_REP_DAILY,Performance Results Extracts adhoc,PRF_CALC_AD,Performance Calculation Results Adhoc,Extracts Exporter Definitions - Execute,PRF_CALC_AD,PRF_CALC,PRF_CALC,,,,,,,PRF_CALC_AD,,,,
80,ADHOC_PRF_REP_DAILY,Performance Results Extracts adhoc,PRF_CALC_CODES_AD,Performance Calc Codes Extract Adhoc,Extracts Exporter Definitions - Execute,PRF_CALC_CODES_AD,PRF_CALC_CODES,PRF_CALC_CODES,,,,,,,PRF_CALCCODES_AD,,,,
90,ADHOC_PRF_REP_DAILY,Performance Results Extracts adhoc,PRF_PORT_COMP_AD,Performance Calculation vs Portfolio Calculation Adhoc,Extracts Exporter Definitions - Execute,PRF_PORT_COMP_AD,PRF_PORT_COMPARE,PERF_PORT_COMPARE,,,,,,,PRF_PORT_COMP_AD,,,,
100,ADHOC_PRF_REP_DAILY,Performance Results Extracts adhoc,PRF_INDX_RTN_AD,Performance - Index Calculation Results Adhoc,Extracts Exporter Definitions - Execute,PRF_INDX_RTN_AD,PRF_INDX_RTN,PRF_INDX_RTN,,,,,,,PRF_INDX_RTN_AD,,,,
110,ADHOC_PRF_REP_DAILY,Performance Results Extracts adhoc,PRFREP_CL_DECOMP_AD,Performance Report - CL_DECOMP Adhoc,Extracts Exporter Definitions - Execute,PRFREP_CL_DECOMP_AD,PERF_ST_REP,PERF_ST_REP,,,,,,,PREP_CLDECOMP_AD,,,,
120,ADHOC_PRF_REP_DAILY,Performance Results Extracts adhoc,PRFREP_C_PORT_IRR_AD,Performance Report - C_PORT_IRRadhoc,Extracts Exporter Definitions - Execute,PRFREP_C_PORT_IRR_AD,PERF_ST_REP,PERF_ST_REP,,,,,,,PREP_CPORT_IR_AD,,,,
130,ADHOC_PRF_REP_DAILY,Performance Results Extracts adhoc,PRFREP_C_PROG_IRR_AD,Performance Report - C_PROG_IRRadhoc,Extracts Exporter Definitions - Execute,PRFREP_C_PROG_IRR_AD,PERF_ST_REP,PERF_ST_REP,,,,,,,PREP_CPROGIRR_AD,,,,
140,ADHOC_PRF_REP_DAILY,Performance Results Extracts adhoc,PRFREP_CVINTYRIRR_AD,Performance Report - C_VINTYR_IRRadhoc,Extracts Exporter Definitions - Execute,PRFREP_CVINTYRIRR_AD,PERF_ST_REP,PERF_ST_REP,,,,,,,PREP_CVINTYIR_AD,,,,
150,ADHOC_PRF_REP_DAILY,Performance Results Extracts adhoc,PRFREP_CPROGIRRUS_AD,Performance Report - C_PROG_IRR_USadhoc,Extracts Exporter Definitions - Execute,PRFREP_CPROGIRRUS_AD,PERF_ST_REP,PERF_ST_REP,,,,,,,PREP_CPRGIRUS_AD,,,,
160,ADHOC_PRF_REP_DAILY,Performance Results Extracts adhoc,PRFREP_C_PORT_PFR_AD,Performance Report - C_PORT_PFRadhoc,Extracts Exporter Definitions - Execute,PRFREP_C_PORT_PFR_AD,PRF_ST_REP,PERF_ST_REP,,,,,,,PREP_CPORTPFR_AD,,,,
170,ADHOC_PRF_REP_DAILY,Performance Results Extracts adhoc,PRFREP_C_PGRP_ICB_AD,Performance Report - C_PGRP_ICBCadhoc,Extracts Exporter Definitions - Execute,PRFREP_C_PGRP_ICB_AD,PRF_ST_REP,PERF_ST_REP,,,,,,,PREP_CPGRPICB_AD,,,,
180,ADHOC_PRF_REP_DAILY,Performance Results Extracts adhoc,PRFREP_F_REPT_VIW_AD,Performance Report - F_REPT_VIEWadhoc,Extracts Exporter Definitions - Execute,PRF_REP_F_REPT_VIEW,PRF_ST_REP,PERF_ST_REP,,,,,,,PERFREP_F_REPT_V,,,,
190,ADHOC_PRF_REP_DAILY,Performance Results Extracts adhoc,PRF_REP_C_RPT_VIEW_A,Performance Report - C_REPT_VIEWadhoc,Extracts Exporter Definitions - Execute,PRF_REP_C_REPT_VIEW,PRF_ST_REP,PERF_ST_REP,,,,,,,PERFREP_C_REPT_V,,,,
200,ADHOC_PRF_REP_DAILY,Performance Results Extracts adhoc,PRF_REP_NAV_CADADHOC,NAV Performance Extract Results CAD - Adhoc,Extracts Exporter Definitions - Execute,PE_NAV_RES_CAD,PE_NAV_RES_CAD,PE_NAV_RES_CAD,,,,,,,PE_NAV_RES_CAD,,,,
210,ADHOC_PRF_REP_DAILY,Performance Results Extracts adhoc,PRF_REP_NAV_USDADHOC,NAV Performance Extract Results USD - Adhoc,Extracts Exporter Definitions - Execute,PE_NAV_RES_USD,PE_NAV_RES_USD,PE_NAV_RES_USD,,,,,,,PE_NAV_RES_USD,,,,
10,ADHOC_PRF_REP_MNTHLY,Performance Report Results Extracts - Monthly Adhoc,PRFREP_CPORT_ATOT_AD,Performance Calculation Results - C_PORT_ATR_TOTadhoc,Extracts Exporter Definitions - Execute,PRFREP_CPORT_ATOT_AD,PERF_ATTRIB_LT_REP,PERF_ATTRIB_LT_REP,,,,,,,PREP_CPORATOT_AD,,,,
20,ADHOC_PRF_REP_MNTHLY,Performance Report Results Extracts - Monthly Adhoc,PRFREP_C_PGRP_ATR_AD,Performance Calculation Results - C_PGRP_ATRadhoc,Extracts Exporter Definitions - Execute,PRFREP_C_PGRP_ATR_AD,PERF_ATTRIB_LT_REP,PERF_ATTRIB_LT_REP,,,,,,,PREP_CPGRPATR_AD,,,,
30,ADHOC_PRF_REP_MNTHLY,Performance Report Results Extracts - Monthly Adhoc,PRFREP_F_PORT_AT1_AD,Performance Calculation Results - F_PORT_AT1adhoc,Extracts Exporter Definitions - Execute,PRFREP_F_PORT_AT1_AD,PERF_ATRRIB_ST_REP,PERF_ATRRIB_ST_REP,,,,,,,PREP_FPORTAT1_AD,,,,
40,ADHOC_PRF_REP_MNTHLY,Performance Report Results Extracts - Monthly Adhoc,PRFREP_F_PORT_AT2_AD,Performance Calculation Results - F_PORT_AT2adhoc,Extracts Exporter Definitions - Execute,PRFREP_F_PORT_AT2_AD,PERF_ATRRIB_ST_REP,PERF_ATRRIB_ST_REP,,,,,,,PREP_FPORTAT2_AD,,,,
