ID,Name,Parent ID,Parent Name,Object Type,Path Name
12250476,Sync_Remote_To_Local,12250455,Sync_Remote_To_Local,Job,PROD/File_Templates/Sync_Remote_To_Local/Sync_Remote_To_Local
12250477,Delete_Remote_File,12250455,Sync_Remote_To_Local,Job,PROD/File_Templates/Sync_Remote_To_Local/Delete_Remote_File
12250478,Move_Local_Sync_To_PickUp,12250455,Sync_Remote_To_Local,Job,PROD/File_Templates/Sync_Remote_To_Local/Move_Local_Sync_To_PickUp
12250479,Fail,12250456,test_alerts,Job,PROD/Adhoc_Plans/test_alerts/Fail
12250480,Create_Archive_Folder,12250457,Copy_To_Archive_And_FTP_To_SCD,Job,PROD/File_Templates/Copy_To_Archive_And_FTP_To_SCD/Create_Archive_Folder
12250481,Copy_File_To_Archive,12250457,Copy_To_Archive_And_FTP_To_SCD,Job,PROD/File_Templates/Copy_To_Archive_And_FTP_To_SCD/Copy_File_To_Archive
12250482,SFTP_File_To_SCD,12250457,Copy_To_Archive_And_FTP_To_SCD,Job,PROD/File_Templates/Copy_To_Archive_And_FTP_To_SCD/SFTP_File_To_SCD
12250483,Copy_To_Archive_And_Move_To_Direct,12250458,Swift_Move_To_Direct,Job,PROD/File_Templates/Swift_Move_To_Direct/Copy_To_Archive_And_Move_To_Direct
12250484,Log_Parameters,12250459,Copy_To_Archive,Job,PROD/File_Templates/Copy_To_Archive/Log_Parameters
12250485,Create_Archive_Folder,12250459,Copy_To_Archive,Job,PROD/File_Templates/Copy_To_Archive/Create_Archive_Folder
12250486,Copy_File_To_Archive,12250459,Copy_To_Archive,Job,PROD/File_Templates/Copy_To_Archive/Copy_File_To_Archive
12250487,Log_Parameters,12250460,Direct_Archive,Job,PROD/File_Templates/Direct_Archive/Log_Parameters
12250488,Create_Archive_Folder,12250460,Direct_Archive,Job,PROD/File_Templates/Direct_Archive/Create_Archive_Folder
12250489,Copy_File_To_Archive,12250460,Direct_Archive,Job,PROD/File_Templates/Direct_Archive/Copy_File_To_Archive
12250561,Copy_File_To_SFTP_Archive,12250452,Copy_To_Direct_and_Archive,Job,PROD/File_Templates/Copy_To_Direct_and_Archive/Copy_File_To_SFTP_Archive
12250562,Create_SFTP_Archive_Folder,12250452,Copy_To_Direct_and_Archive,Job,PROD/File_Templates/Copy_To_Direct_and_Archive/Create_SFTP_Archive_Folder
12250563,Log_Parameters,12250452,Copy_To_Direct_and_Archive,Job,PROD/File_Templates/Copy_To_Direct_and_Archive/Log_Parameters
12250564,Show_Triggered_Values_And_Set_Variables,12250452,Copy_To_Direct_and_Archive,Job,PROD/File_Templates/Copy_To_Direct_and_Archive/Show_Triggered_Values_And_Set_Variables
12250565,Create_Archive_Folder,12250452,Copy_To_Direct_and_Archive,Job,PROD/File_Templates/Copy_To_Direct_and_Archive/Create_Archive_Folder
12250566,Copy_File_To_Archive,12250452,Copy_To_Direct_and_Archive,Job,PROD/File_Templates/Copy_To_Direct_and_Archive/Copy_File_To_Archive
12250567,Move_File_To_Direct,12250452,Copy_To_Direct_and_Archive,Job,PROD/File_Templates/Copy_To_Direct_and_Archive/Move_File_To_Direct
12250568,Delete_File_From_Direct,12250453,Delete_From_Direct_After_Processing,Job,PROD/File_Templates/Delete_From_Direct_After_Processing/Delete_File_From_Direct
12250569,Log_Parameters,12250454,Copy_To_SFTP_and_Archive,Job,PROD/File_Templates/Copy_To_SFTP_and_Archive/Log_Parameters
12250570,Create_Archive_Folder,12250454,Copy_To_SFTP_and_Archive,Job,PROD/File_Templates/Copy_To_SFTP_and_Archive/Create_Archive_Folder
12250571,Copy_File_To_Archive,12250454,Copy_To_SFTP_and_Archive,Job,PROD/File_Templates/Copy_To_SFTP_and_Archive/Copy_File_To_Archive
12250572,Move_File_To_SFTP,12250454,Copy_To_SFTP_and_Archive,Job,PROD/File_Templates/Copy_To_SFTP_and_Archive/Move_File_To_SFTP
12250675,CONSTRAINT_SCD_EOD_PROCESSING,12250639,WAIT_SCD_EOD_PROCESSING,Job,PROD/Constraints/WAIT_SCD_EOD_PROCESSING/CONSTRAINT_SCD_EOD_PROCESSING
12250676,CONSTRAINT_SCD_DWH_LOAD,12250640,WAIT_SCD_DWH_LOAD,Job,PROD/Constraints/WAIT_SCD_DWH_LOAD/CONSTRAINT_SCD_DWH_LOAD
12250677,CONSTRAINT_SCD_PERF_DAILY,12250641,WAIT_SCD_PERF_DAILY,Job,PROD/Constraints/WAIT_SCD_PERF_DAILY/CONSTRAINT_SCD_PERF_DAILY
12250678,CONSTRAINT_SCD_RECON,12250642,WAIT_SCD_RECON,Job,PROD/Constraints/WAIT_SCD_RECON/CONSTRAINT_SCD_RECON
12250679,CONSTRAINT_SUPERD_PRICES,12250647,WAIT_SUPERD_PRICES,Job,PROD/Constraints/WAIT_SUPERD_PRICES/CONSTRAINT_SUPERD_PRICES
12250680,CONSTRAINT_MARKET_FX_RATES,12250648,WAIT_MARKET_FX_RATES,Job,PROD/Constraints/WAIT_MARKET_FX_RATES/CONSTRAINT_MARKET_FX_RATES
12250681,CONSTRAINT_MARKET_REF_RATES,12250649,WAIT_MARKET_REF_RATES,Job,PROD/Constraints/WAIT_MARKET_REF_RATES/CONSTRAINT_MARKET_REF_RATES
12250683,CONSTRAINT_SCD_PERF_INDEX_UNIDATA,12250651,WAIT_SCD_PERF_INDEX_UNIDATA,Job,PROD/Constraints/WAIT_SCD_PERF_INDEX_UNIDATA/CONSTRAINT_SCD_PERF_INDEX_UNIDATA
12250684,CONSTRAINT_MT535_RECON_FILE,12250652,WAIT_POS_RECON_FILE,Job,PROD/Constraints/WAIT_POS_RECON_FILE/CONSTRAINT_MT535_RECON_FILE
12250685,CONSTRAINT_CASH_PMT_RECON_FILE,12250653,WAIT_CASH_PMT_RECON_FILE,Job,PROD/Constraints/WAIT_CASH_PMT_RECON_FILE/CONSTRAINT_CASH_PMT_RECON_FILE
12250686,CONSTRAINT_UNIT_2_RECON_FILE,12250654,WAIT_UNIT_2_RECON_FILE,Job,PROD/Constraints/WAIT_UNIT_2_RECON_FILE/CONSTRAINT_UNIT_2_RECON_FILE
12250687,CONSTRAINT_SUPERD_RECON,12250655,WAIT_SUPERD_RECON,Job,PROD/Constraints/WAIT_SUPERD_RECON/CONSTRAINT_SUPERD_RECON
12250688,CONSTRAINT_DWH_ABOR_RECON_FILE,12250660,WAIT_DWH_ABOR_RECON_FILE,Job,PROD/Constraints/WAIT_DWH_ABOR_RECON_FILE/CONSTRAINT_DWH_ABOR_RECON_FILE
12250689,WAIT_DWH_FUND_DECOMP_RECON_FILE,12250661,WAIT_DWH_FUND_DECOMP_RECON_FILE,Job,PROD/Constraints/WAIT_DWH_FUND_DECOMP_RECON_FILE/WAIT_DWH_FUND_DECOMP_RECON_FILE
12250690,WAIT_DWH_GL_HOLDINGS_RECON_FILE,12250662,WAIT_DWH_GL_HOLDINGS_RECON_FILE,Job,PROD/Constraints/WAIT_DWH_GL_HOLDINGS_RECON_FILE/WAIT_DWH_GL_HOLDINGS_RECON_FILE
12250691,WAIT_DWH_IBOR_RECON_FILE,12250663,WAIT_DWH_IBOR_RECON_FILE,Job,PROD/Constraints/WAIT_DWH_IBOR_RECON_FILE/WAIT_DWH_IBOR_RECON_FILE
12250692,WAIT_DWH_SETTLE_RECON_FILE,12250664,WAIT_DWH_SETTLE_RECON_FILE,Job,PROD/Constraints/WAIT_DWH_SETTLE_RECON_FILE/WAIT_DWH_SETTLE_RECON_FILE
12251090,Set_Variables_SCD_FILE,12251076,DWHREC_ABOR_POS,Job,PROD/Plans/DWHREC_ABOR_POS/Set_Variables_SCD_FILE
12251091,Set_Variables_DWH_FILE,12251076,DWHREC_ABOR_POS,Job,PROD/Plans/DWHREC_ABOR_POS/Set_Variables_DWH_FILE
12251092,Set_Variables_SCD_FILE_Again,12251076,DWHREC_ABOR_POS,Job,PROD/Plans/DWHREC_ABOR_POS/Set_Variables_SCD_FILE_Again
12251093,Set_Variables_DWH_FILE,12251072,DWHREC_FUND_DCMP,Job,PROD/Plans/DWHREC_FUND_DCMP/Set_Variables_DWH_FILE
12251094,Set_Variables_SCD_FILE,12251072,DWHREC_FUND_DCMP,Job,PROD/Plans/DWHREC_FUND_DCMP/Set_Variables_SCD_FILE
12251095,Set_Variables_SCD_FILE_Again,12251072,DWHREC_FUND_DCMP,Job,PROD/Plans/DWHREC_FUND_DCMP/Set_Variables_SCD_FILE_Again
12334275,Copy File,12333512,Test Permissions,Job,PROD/Adhoc_Plans/Test Permissions/Copy File
12360200,Update_User,12360199,change_Queue_User,Job,PROD/Adhoc_Plans/change_Queue_User/Update_User
12360609,Update_User_Trigger,12360199,change_Queue_User,Job,PROD/Adhoc_Plans/change_Queue_User/Update_User_Trigger
12559846,Show_Incoming_EMail_Values_In_Log,12559838,Receive_Email_And_Save_Attachment,Job,PROD/Email_Templates/Receive_Email_And_Save_Attachment/Show_Incoming_EMail_Values_In_Log
12559847,Set_Values_For_Trigger_Variables,12559838,Receive_Email_And_Save_Attachment,Job,PROD/Email_Templates/Receive_Email_And_Save_Attachment/Set_Values_For_Trigger_Variables
12559848,List_Attachement,12559838,Receive_Email_And_Save_Attachment,Job,PROD/Email_Templates/Receive_Email_And_Save_Attachment/List_Attachement
12559849,Find_Folder_For_File,12559839,Find_Folder_And_FTP_File,Job,PROD/Email_Templates/Find_Folder_And_FTP_File/Find_Folder_For_File
12559850,Find_Job_In_Control_File,12559841,Validate_User_For_Job,Job,PROD/Email_Templates/Validate_User_For_Job/Find_Job_In_Control_File
12559851,Send_Email_on_Fail,12559841,Validate_User_For_Job,Job,PROD/Email_Templates/Validate_User_For_Job/Send_Email_on_Fail
12680831,CONSTRIANT_SCD_PERF_ME,12680745,WAIT_SCD_PERF_ME,Job,PROD/Constraints/WAIT_SCD_PERF_ME/CONSTRIANT_SCD_PERF_ME
13727657,Log_Parameters,13727654,BCI_Move_From_FTP_To_Local,Job,PROD/File_Templates/BCI_Move_From_FTP_To_Local/Log_Parameters
13727658,Move_File_To_Local,13727654,BCI_Move_From_FTP_To_Local,Job,PROD/File_Templates/BCI_Move_From_FTP_To_Local/Move_File_To_Local
13727659,Copy_File_To_Archive,13727655,BCI_Copy_To_Archive_And_Move,Job,PROD/File_Templates/BCI_Copy_To_Archive_And_Move/Copy_File_To_Archive
13727660,Create_Archive_Folder,13727655,BCI_Copy_To_Archive_And_Move,Job,PROD/File_Templates/BCI_Copy_To_Archive_And_Move/Create_Archive_Folder
13727661,Log_Parameters,13727655,BCI_Copy_To_Archive_And_Move,Job,PROD/File_Templates/BCI_Copy_To_Archive_And_Move/Log_Parameters
13768477,Remove_Date_From_FileName,13768475,BCI_Remove_Date_From_FileName,Job,PROD/File_Templates/BCI_Remove_Date_From_FileName/Remove_Date_From_FileName
13833450,WAIT_SOD_SET_DATE,13792845,WAIT_SOD_SET_DATE,Job,PROD/Constraints/WAIT_SOD_SET_DATE/WAIT_SOD_SET_DATE
13838736,WAIT_SCD_RECON_NT_CASH_PMT,13838735,WAIT_SCD_RECON_NT_CASH_PMT,Job,PROD/Constraints/WAIT_SCD_RECON_NT_CASH_PMT/WAIT_SCD_RECON_NT_CASH_PMT
13838857,WAIT_NT_TRN_EXT_CL_TRD_TRIGGERED,13838856,WAIT_NT_TRN_EXT_CL_TRD_TRIGGERED,Job,PROD/Constraints/WAIT_NT_TRN_EXT_CL_TRD_TRIGGERED/WAIT_NT_TRN_EXT_CL_TRD_TRIGGERED
13977498,Remove_String_From_FileName,13977497,BCI_Remove_String_From_FileName,Job,PROD/File_Templates/BCI_Remove_String_From_FileName/Remove_String_From_FileName
14125838,Show_Triggered_Values_And_Set_Variables,14125837,BCI_FTP_To_Integration,Job,PROD/File_Templates/BCI_FTP_To_Integration/Show_Triggered_Values_And_Set_Variables
14140798,FTP_Files_To_BCI_FTP,14125837,BCI_FTP_To_Integration,Job,PROD/File_Templates/BCI_FTP_To_Integration/FTP_Files_To_BCI_FTP
14195608,Create_Move_Folder,13727655,BCI_Copy_To_Archive_And_Move,Job,PROD/File_Templates/BCI_Copy_To_Archive_And_Move/Create_Move_Folder
14449752,Move_File_To_Archive,14449751,BCI_Move_To_Archive,Job,PROD/File_Templates/BCI_Move_To_Archive/Move_File_To_Archive
14449753,Create_Archive_Folder,14449751,BCI_Move_To_Archive,Job,PROD/File_Templates/BCI_Move_To_Archive/Create_Archive_Folder
14449754,Log_Parameters,14449751,BCI_Move_To_Archive,Job,PROD/File_Templates/BCI_Move_To_Archive/Log_Parameters
14945965,Delete - ManualQuotes,14888067,Import_To_SCD,Job,PROD/Plans/Import_To_SCD/Delete - ManualQuotes
15009653,SET_vl_EFFECTIVE_DATE,12251008,SA_SOD_ADMIN,Job,PROD/Plans/SA_SOD_ADMIN/SET_vl_EFFECTIVE_DATE
15010110,WAIT_SCD_DWH_RECON,15010072,WAIT_SCD_DWH_RECON,Job,PROD/Constraints/WAIT_SCD_DWH_RECON/WAIT_SCD_DWH_RECON
15677561,WAIT_DM_REF_MKTDATA,15677532,WAIT_DM_REF_MKTDATA_TRIGGERED,Job,PROD/Constraints/WAIT_DM_REF_MKTDATA_TRIGGERED/WAIT_DM_REF_MKTDATA
16192943,Update_File_Name,12251071,FLS_DEXS,Job,PROD/Plans/FLS_DEXS/Update_File_Name
16487837,Show_Triggered_Values_And_Set_Variables,16487649,Email_Manual_Move_File,Job,PROD/File_Templates/Email_Manual_Move_File/Show_Triggered_Values_And_Set_Variables
16487896,Email_Manual_Move_File,16487649,Email_Manual_Move_File,Job,PROD/File_Templates/Email_Manual_Move_File/Email_Manual_Move_File
16489542,Show_Incoming_Email_Values_In_Log,12559838,Receive_Email_And_Save_Attachment,Job,PROD/Email_Templates/Receive_Email_And_Save_Attachment/Show_Incoming_Email_Values_In_Log
16862266,Test_Wait,15111487,AdHoc,Job,PROD/Jobs/AdHoc/Test_Wait
16937496,Wait_15_Min,12252007,DWHREC_FILE_MOVE_TRIGGERED,Job,PROD/Triggered_Plans/DWHREC_FILE_MOVE_TRIGGERED/Wait_15_Min
17266948,List_Files_In_Folder,17266924,Check_Foler_For_Files,Job,PROD/Adhoc_Plans/Check_Foler_For_Files/List_Files_In_Folder
17456771,WAIT_SCD_SOD,17456695,WAIT_SCD_SOD,Job,PROD/Constraints/WAIT_SCD_SOD/WAIT_SCD_SOD
17624180,Is_Today_A_WeekEnd,12250647,WAIT_SUPERD_PRICES,Job,PROD/Constraints/WAIT_SUPERD_PRICES/Is_Today_A_WeekEnd
17624181,Exit_Plan,12250647,WAIT_SUPERD_PRICES,Job,PROD/Constraints/WAIT_SUPERD_PRICES/Exit_Plan
17624356,Is_Today_A_Weekend,13838735,WAIT_SCD_RECON_NT_CASH_PMT,Job,PROD/Constraints/WAIT_SCD_RECON_NT_CASH_PMT/Is_Today_A_Weekend
17624357,Exit_Plan,13838735,WAIT_SCD_RECON_NT_CASH_PMT,Job,PROD/Constraints/WAIT_SCD_RECON_NT_CASH_PMT/Exit_Plan
17624792,Exit_Plan,15677532,WAIT_DM_REF_MKTDATA_TRIGGERED,Job,PROD/Constraints/WAIT_DM_REF_MKTDATA_TRIGGERED/Exit_Plan
17624793,Is_Today_A_Weekend,15677532,WAIT_DM_REF_MKTDATA_TRIGGERED,Job,PROD/Constraints/WAIT_DM_REF_MKTDATA_TRIGGERED/Is_Today_A_Weekend
17624878,Exit_Plan,12250648,WAIT_MARKET_FX_RATES,Job,PROD/Constraints/WAIT_MARKET_FX_RATES/Exit_Plan
17624879,Is_Today_A_Weekend,12250648,WAIT_MARKET_FX_RATES,Job,PROD/Constraints/WAIT_MARKET_FX_RATES/Is_Today_A_Weekend
17625169,Exit_Plan,12250649,WAIT_MARKET_REF_RATES,Job,PROD/Constraints/WAIT_MARKET_REF_RATES/Exit_Plan
17625170,Is_Today_A_Weekend,12250649,WAIT_MARKET_REF_RATES,Job,PROD/Constraints/WAIT_MARKET_REF_RATES/Is_Today_A_Weekend
17787566,Log_Parameters,17787424,Move_File_To_Folder,Job,PROD/File_Templates/Move_File_To_Folder/Log_Parameters
17787567,Move_File_To_Folder,17787424,Move_File_To_Folder,Job,PROD/File_Templates/Move_File_To_Folder/Move_File_To_Folder
17787568,Set_Variable_For_Archive,17787423,MAN_FORMULA_VALUE,Job,PROD/Plans/MAN_FORMULA_VALUE/Set_Variable_For_Archive
17787569,Show_Triggered_Values_And_Set_Variables,17787426,Set_Trigger_Variables,Job,PROD/File_Templates/Set_Trigger_Variables/Show_Triggered_Values_And_Set_Variables
17787570,Rename_File,17787423,MAN_FORMULA_VALUE,Job,PROD/Plans/MAN_FORMULA_VALUE/Rename_File
17829745,Exit_Plan,12250645,Wait_EDM_To_SCD_Market_Prices,Job,PROD/Constraints/Wait_EDM_To_SCD_Market_Prices/Exit_Plan
17829746,Is_Today_A_Weekend,12250645,Wait_EDM_To_SCD_Market_Prices,Job,PROD/Constraints/Wait_EDM_To_SCD_Market_Prices/Is_Today_A_Weekend
17835466,Exit_Plan,12250656,Message_SCD_To_Mulesoft_SCD_DW,Job,PROD/External_Dependency_Plans/Message_SCD_To_Mulesoft_SCD_DW/Exit_Plan
17835467,Is_Today_A_Weekend,12250656,Message_SCD_To_Mulesoft_SCD_DW,Job,PROD/External_Dependency_Plans/Message_SCD_To_Mulesoft_SCD_DW/Is_Today_A_Weekend
20192133,WAIT_DWHREC_GLHOLDING,20192132,WAIT_DWHREC_GLHOLDING,Job,PROD/Constraints/WAIT_DWHREC_GLHOLDING/WAIT_DWHREC_GLHOLDING
20268591,WAIT_DWHREC_GLHOLDING,20268590,WAIT_DWH_RECON_GLHOLDING,Job,PROD/Constraints/WAIT_DWH_RECON_GLHOLDING/WAIT_DWHREC_GLHOLDING
20940520,WAIT_SCD_FLS_DEX_EXTRACT,20940393,WAIT_SCD_FLS_DEX_EXTRACT,Job,PROD/Constraints/WAIT_SCD_FLS_DEX_EXTRACT/WAIT_SCD_FLS_DEX_EXTRACT
21339778,WAIT_SECURITY_DEAL_ID,21339732,WAIT_SECURITY_DEAL_ID,Job,PROD/Constraints/WAIT_SECURITY_DEAL_ID/WAIT_SECURITY_DEAL_ID
22500602,WAIT_SCD_REPO_FLOAT_MAT_POST_SOD,22500593,WAIT_SCD_REPO_FLOAT_MAT_POST_SOD,Job,PROD/Constraints/WAIT_SCD_REPO_FLOAT_MAT_POST_SOD/WAIT_SCD_REPO_FLOAT_MAT_POST_SOD
22792520,SCD_Callout,22792446,SCD_Callout,Job,PROD/Adhoc_Plans/SCD_Callout/SCD_Callout
26701541,Is_Today_A_FX_Holiday,12250648,WAIT_MARKET_FX_RATES,Job,PROD/Constraints/WAIT_MARKET_FX_RATES/Is_Today_A_FX_Holiday
27092210,Submit_Job_X_Minutes,27092152,SUBMIT_JOB_X_MINUTES,Job,PROD/Job_Templates/SUBMIT_JOB_X_MINUTES/Submit_Job_X_Minutes
27701222,WAIT_MARKET_CORRA_RATES,27701220,WAIT_MARKET_CORRA_RATES,Job,PROD/Constraints/WAIT_MARKET_CORRA_RATES/WAIT_MARKET_CORRA_RATES
28068493,Log_Parameters,28068491,Move_To_Folder,Job,PROD/File_Templates/Move_To_Folder/Log_Parameters
28068494,Create_Target_Folder,28068491,Move_To_Folder,Job,PROD/File_Templates/Move_To_Folder/Create_Target_Folder
28068495,Move_File_To_Target,28068491,Move_To_Folder,Job,PROD/File_Templates/Move_To_Folder/Move_File_To_Target
28068496,Show_Triggered_Values_And_Set_Variables,28068490,DM_MKTDATA_IDXCONST,Job,PROD/Plans/DM_MKTDATA_IDXCONST/Show_Triggered_Values_And_Set_Variables
28303178,Deadlock_File_Found,28303174,SO_PFC_DEADLOCK_EXT,Job,PROD/Plans/SO_PFC_DEADLOCK_EXT/Deadlock_File_Found
28303179,Exit,28303174,SO_PFC_DEADLOCK_EXT,Job,PROD/Plans/SO_PFC_DEADLOCK_EXT/Exit
28303180,Send_Deadlock_Email,28303174,SO_PFC_DEADLOCK_EXT,Job,PROD/Plans/SO_PFC_DEADLOCK_EXT/Send_Deadlock_Email
28303181,Fail_The_Job,28303174,SO_PFC_DEADLOCK_EXT,Job,PROD/Plans/SO_PFC_DEADLOCK_EXT/Fail_The_Job
28303182,Read_File,28303174,SO_PFC_DEADLOCK_EXT,Job,PROD/Plans/SO_PFC_DEADLOCK_EXT/Read_File
28303183,WAIT_SCD_SO_PFC_DEADLOCK_EXT,28303176,WAIT_SCD_SO_PFC_DEADLOCK_EXT,Job,PROD/Constraints/WAIT_SCD_SO_PFC_DEADLOCK_EXT/WAIT_SCD_SO_PFC_DEADLOCK_EXT
28667314,Is_Today_A_Weekend,12250646,WAIT_EDM_TO_SCD_PERFORMANCE_PRICES,Job,PROD/Constraints/WAIT_EDM_TO_SCD_PERFORMANCE_PRICES/Is_Today_A_Weekend
28667315,Exit_Plan,12250646,WAIT_EDM_TO_SCD_PERFORMANCE_PRICES,Job,PROD/Constraints/WAIT_EDM_TO_SCD_PERFORMANCE_PRICES/Exit_Plan
29459112,Log_Parameters,29459106,BCI_Move_File_Generic,Job,PROD/File_Templates/BCI_Move_File_Generic/Log_Parameters
29459113,Move_File,29459106,BCI_Move_File_Generic,Job,PROD/File_Templates/BCI_Move_File_Generic/Move_File
29459114,Log_Parameters,29459109,BCI_Copy_File_Generic,Job,PROD/File_Templates/BCI_Copy_File_Generic/Log_Parameters
29459115,Copy_File,29459109,BCI_Copy_File_Generic,Job,PROD/File_Templates/BCI_Copy_File_Generic/Copy_File
29480300,Set_Variables_SCD_FILE,12251073,DWHREC_GLHOLDNG,Job,PROD/Plans/DWHREC_GLHOLDNG/Set_Variables_SCD_FILE
29480395,Set_Variables_SCD_FILE_Again,12251073,DWHREC_GLHOLDNG,Job,PROD/Plans/DWHREC_GLHOLDNG/Set_Variables_SCD_FILE_Again
30739584,Is_Today_A_SuperD_Holiday,12250647,WAIT_SUPERD_PRICES,Job,PROD/Constraints/WAIT_SUPERD_PRICES/Is_Today_A_SuperD_Holiday
31034561,Is_Today_A_Corra_Holiday,27701220,WAIT_MARKET_CORRA_RATES,Job,PROD/Constraints/WAIT_MARKET_CORRA_RATES/Is_Today_A_Corra_Holiday
31342950,Saturday_Maintenance,12251064,RE_PERF_DWH_LOAD,Job,PROD/Plans/RE_PERF_DWH_LOAD/Saturday_Maintenance
31342951,Exit,12251064,RE_PERF_DWH_LOAD,Job,PROD/Plans/RE_PERF_DWH_LOAD/Exit
31342952,Send_Email,12251064,RE_PERF_DWH_LOAD,Job,PROD/Plans/RE_PERF_DWH_LOAD/Send_Email
31794687,Remote_To_Local_Sync,31794557,Swift_Files_Get_And_FTP_To_SCD,Job,PROD/File_Templates/Swift_Files_Get_And_FTP_To_SCD/Remote_To_Local_Sync
31794688,Local_To_Remote_Sync,31794557,Swift_Files_Get_And_FTP_To_SCD,Job,PROD/File_Templates/Swift_Files_Get_And_FTP_To_SCD/Local_To_Remote_Sync
31794689,Move_Remote_Files_For_Download,31794557,Swift_Files_Get_And_FTP_To_SCD,Job,PROD/File_Templates/Swift_Files_Get_And_FTP_To_SCD/Move_Remote_Files_For_Download
31794690,Delete_Remote_Archive_Folders,31794557,Swift_Files_Get_And_FTP_To_SCD,Job,PROD/File_Templates/Swift_Files_Get_And_FTP_To_SCD/Delete_Remote_Archive_Folders
31794691,Archive_Local_Files,31794557,Swift_Files_Get_And_FTP_To_SCD,Job,PROD/File_Templates/Swift_Files_Get_And_FTP_To_SCD/Archive_Local_Files
31794692,Copy_External_Manager_Trades,31794557,Swift_Files_Get_And_FTP_To_SCD,Job,PROD/File_Templates/Swift_Files_Get_And_FTP_To_SCD/Copy_External_Manager_Trades
31794693,Check_If_External_Manager,31794557,Swift_Files_Get_And_FTP_To_SCD,Job,PROD/File_Templates/Swift_Files_Get_And_FTP_To_SCD/Check_If_External_Manager
32223122,Swift_Check_For_MT_File,32222804,Swift_Check_For_MT_File,Job,PROD/File_Templates/Swift_Check_For_MT_File/Swift_Check_For_MT_File
32223726,WAIT_SWIFT_RECON_FILE,32223571,WAIT_SWIFT_CASH_RECON_FILE,Job,PROD/Constraints/WAIT_SWIFT_CASH_RECON_FILE/WAIT_SWIFT_RECON_FILE
32576780,CONSTRIANT_SCD_MANUAL_QUOTE,32576756,WAIT_SCD_MANUAL_QUOTE,Job,PROD/Constraints/WAIT_SCD_MANUAL_QUOTE/CONSTRIANT_SCD_MANUAL_QUOTE
35117750,WAIT_AIM_RECON_AI_FILE,35117536,WAIT_AIM_RECON_AI_FILE,Job,PROD/Constraints/WAIT_AIM_RECON_AI_FILE/WAIT_AIM_RECON_AI_FILE
35117751,WAIT_AIM_RECON_MV_FILE,35117535,WAIT_AIM_RECON_MV_FILE,Job,PROD/Constraints/WAIT_AIM_RECON_MV_FILE/WAIT_AIM_RECON_MV_FILE
35845148,WAIT_NT_TRX_FILE,35845125,WAIT_NT_TRX_FILE,Job,PROD/Constraints/WAIT_NT_TRX_FILE/WAIT_NT_TRX_FILE
37134279,PowerShell_Version,17698289,Temp,Job,PROD/Adhoc_Plans/Temp/PowerShell_Version
37811779,Submit_Job_Date_Time,37811777,SUBMIT_JOB_DATE_TIME,Job,PROD/Job_Templates/SUBMIT_JOB_DATE_TIME/Submit_Job_Date_Time
38279969,Update_Integration_DB,12251064,RE_PERF_DWH_LOAD,Job,PROD/Plans/RE_PERF_DWH_LOAD/Update_Integration_DB
39837290,Is_Today_A_Sofr_Holiday,39836432,WAIT_MARKET_SOFR_RATES,Job,PROD/Constraints/WAIT_MARKET_SOFR_RATES/Is_Today_A_Sofr_Holiday
39837291,Exit_Plan,39836432,WAIT_MARKET_SOFR_RATES,Job,PROD/Constraints/WAIT_MARKET_SOFR_RATES/Exit_Plan
44420348,Change_Tab_To_Pipe,41840475,SA_CASHFORE_ALLCCY_FILE_MOVE,Job,PROD/Plans/SA_CASHFORE_ALLCCY_FILE_MOVE/Change_Tab_To_Pipe
45312601,Remote_To_Local_Sync,45312600,Swift_Files_Get_And_FTP_SCD_KDC,Job,PROD/File_Templates/Swift_Files_Get_And_FTP_SCD_KDC/Remote_To_Local_Sync
45312602,Local_To_Remote_Sync,45312600,Swift_Files_Get_And_FTP_SCD_KDC,Job,PROD/File_Templates/Swift_Files_Get_And_FTP_SCD_KDC/Local_To_Remote_Sync
45312603,Move_Remote_Files_For_Download,45312600,Swift_Files_Get_And_FTP_SCD_KDC,Job,PROD/File_Templates/Swift_Files_Get_And_FTP_SCD_KDC/Move_Remote_Files_For_Download
45312604,Delete_Remote_Archive_Folders,45312600,Swift_Files_Get_And_FTP_SCD_KDC,Job,PROD/File_Templates/Swift_Files_Get_And_FTP_SCD_KDC/Delete_Remote_Archive_Folders
45312605,Archive_Local_Files,45312600,Swift_Files_Get_And_FTP_SCD_KDC,Job,PROD/File_Templates/Swift_Files_Get_And_FTP_SCD_KDC/Archive_Local_Files
45312607,Check_If_FTP_To_KFC,45312600,Swift_Files_Get_And_FTP_SCD_KDC,Job,PROD/File_Templates/Swift_Files_Get_And_FTP_SCD_KDC/Check_If_FTP_To_KFC
45347521,Local_To_Remote_Sync_KDC,45312600,Swift_Files_Get_And_FTP_SCD_KDC,Job,PROD/File_Templates/Swift_Files_Get_And_FTP_SCD_KDC/Local_To_Remote_Sync_KDC
51783012,WAIT_DWH_LOAD_PLAN,51783011,WAIT_DWH_LOAD_PLAN,Job,PROD/Constraints/WAIT_DWH_LOAD_PLAN/WAIT_DWH_LOAD_PLAN
51787332,WAIT_SCD_PERF_DAILY_1,51787316,WAIT_SCD_PERF_DAILY_1,Job,PROD/Constraints/WAIT_SCD_PERF_DAILY_1/WAIT_SCD_PERF_DAILY_1
